tweet_id,comment_id,username,comment_datetime_utc,comment_text,true_sentiment
tweet_000001,c_02645,username_2645,2026-02-21T10:02:15Z,I like the direction — keep iterating. (charging),positive
tweet_000001,c_02646,username_2646,2026-02-21T16:12:33Z,Looks like Tesla is pushing boundaries again. (delivery),positive
tweet_000001,c_02647,username_2647,2026-02-21T15:58:05Z,Concerned about safety and repairs. 😕,negative
tweet_000001,c_02648,username_2648,2026-02-21T01:47:52Z,Hope the build quality is solid. (build quality),neutral
tweet_000001,c_02649,username_2649,2026-02-21T10:22:52Z,Take my money. (kidding… mostly) 😄 (towing) 😄,positive
tweet_000001,c_02650,username_2650,2026-02-21T10:45:51Z,Waiting for real-world reviews. (serviceability),neutral
tweet_000001,c_02651,username_2651,2026-02-20T19:37:25Z,Take my money. (kidding… mostly) 😄 (towing),positive
tweet_000001,c_02652,username_2652,2026-02-20T02:57:48Z,I like the direction — keep iterating. (towing) 🚀,positive
tweet_000001,c_02653,username_2653,2026-02-21T09:46:58Z,Looks like Tesla is pushing boundaries again. (range),positive
tweet_000001,c_02654,username_2654,2026-02-21T03:15:49Z,This is awesome — Cybertruck looks like the future! 🚀 (software updates) 🚀,positive
tweet_000001,c_02655,username_2655,2026-02-21T16:12:23Z,Limited-time offers feel gimmicky. (delivery),negative
tweet_000001,c_02656,username_2656,2026-02-21T08:38:30Z,AWD option is a big win. 🔥 (charging),positive
tweet_000001,c_02657,username_2657,2026-02-20T19:01:29Z,Not convinced this is practical day-to-day. (range) ⚠️,negative
tweet_000001,c_02658,username_2658,2026-02-20T04:02:16Z,I’ll believe it when I see consistent deliveries.,negative
tweet_000001,c_02659,username_2659,2026-02-20T08:36:48Z,Take my money. (kidding… mostly) 😄 (suspension) ⚡,positive
tweet_000001,c_02660,username_2660,2026-02-20T23:14:23Z,Concerned about safety and repairs. (delivery),negative
tweet_000001,c_02661,username_2661,2026-02-20T19:57:13Z,When will deliveries start in more regions?,neutral
tweet_000001,c_02662,username_2662,2026-02-20T09:43:40Z,Design is… not for me. (towing),negative
tweet_000001,c_02663,username_2663,2026-02-21T16:30:36Z,The engineering is wild. Congrats to the team! 🙌,positive
tweet_000001,c_02664,username_2664,2026-02-21T11:41:12Z,Design is… not for me.,negative
tweet_000001,c_02665,username_2665,2026-02-20T14:46:23Z,Is the limited-time offer available everywhere? (range),neutral
tweet_000001,c_02666,username_2666,2026-02-20T14:26:56Z,AWD option is a big win. 🔥 (software updates) 😄,positive
tweet_000001,c_02667,username_2667,2026-02-22T01:06:24Z,Finally! Can't wait to see these on the road. (charging),positive
tweet_000001,c_02668,username_2668,2026-02-21T23:28:43Z,This rollout has been messy. (AWD) ⚠️,negative
tweet_000001,c_02669,username_2669,2026-02-20T17:20:48Z,Limited-time offers feel gimmicky.,negative
tweet_000001,c_02670,username_2670,2026-02-21T21:37:08Z,This could be great for work sites and towing. (efficiency),positive
tweet_000001,c_02671,username_2671,2026-02-21T16:40:39Z,Will there be different trims later? (build quality) 🧐,neutral
tweet_000001,c_02672,username_2672,2026-02-21T00:31:32Z,Looks like Tesla is pushing boundaries again. ⚡,positive
tweet_000001,c_02673,username_2673,2026-02-21T13:35:03Z,Design is… not for me. (delivery),negative
tweet_000001,c_02674,username_2674,2026-02-20T19:52:08Z,Take my money. (kidding… mostly) 😄 (serviceability),positive
tweet_000001,c_02675,username_2675,2026-02-21T23:13:33Z,Feels like hype more than substance. (stainless steel) 😒,negative
tweet_000001,c_02676,username_2676,2026-02-21T04:08:01Z,AWD option is a big win. 🔥 (stainless steel),positive
tweet_000001,c_02677,username_2677,2026-02-21T11:17:00Z,This is awesome — Cybertruck looks like the future! 🚀 (serviceability) ✅,positive
tweet_000001,c_02678,username_2678,2026-02-21T18:23:03Z,Take my money. (kidding… mostly) 😄 (features) ✅,positive
tweet_000001,c_02679,username_2679,2026-02-21T17:46:07Z,This could be great for work sites and towing. 🙌,positive
tweet_000001,c_02680,username_2680,2026-02-20T10:50:23Z,Will there be different trims later?,neutral
tweet_000001,c_02681,username_2681,2026-02-20T08:18:42Z,Take my money. (kidding… mostly) 😄 (price),positive
tweet_000001,c_02682,username_2682,2026-02-20T14:15:24Z,I’ll believe it when I see consistent deliveries.,negative
tweet_000001,c_02683,username_2683,2026-02-21T06:27:30Z,I like the direction — keep iterating. (features) 🙌,positive
tweet_000001,c_02684,username_2684,2026-02-20T21:33:26Z,Looks like Tesla is pushing boundaries again.,positive
tweet_000001,c_02685,username_2685,2026-02-21T23:21:09Z,Looks like Tesla is pushing boundaries again. (build quality) 😄,positive
tweet_000001,c_02686,username_2686,2026-02-21T13:16:57Z,This could be great for work sites and towing. (charging) 🔥,positive
tweet_000001,c_02687,username_2687,2026-02-21T06:22:51Z,AWD option is a big win. 🔥 (stainless steel),positive
tweet_000001,c_02688,username_2688,2026-02-22T01:01:56Z,Finally! Can't wait to see these on the road. 🙌,positive
tweet_000001,c_02689,username_2689,2026-02-22T00:48:27Z,Will there be different trims later?,neutral
tweet_000001,c_02690,username_2690,2026-02-21T23:35:32Z,This is awesome — Cybertruck looks like the future! 🚀 🙌,positive
tweet_000001,c_02691,username_2691,2026-02-21T13:54:13Z,When will deliveries start in more regions? (suspension),neutral
tweet_000001,c_02692,username_2692,2026-02-20T02:54:45Z,Waiting for real-world reviews. 📅,neutral
tweet_000001,c_02693,username_2693,2026-02-20T07:52:26Z,Looks like Tesla is pushing boundaries again. (serviceability),positive
tweet_000001,c_02694,username_2694,2026-02-22T00:52:52Z,Will there be different trims later? (AWD),neutral
tweet_000001,c_02695,username_2695,2026-02-20T13:00:04Z,Feels like hype more than substance. (AWD) 🙄,negative
tweet_000001,c_02696,username_2696,2026-02-21T00:45:00Z,Curious about charging speed on 800V. (range) 📅,neutral
tweet_000001,c_02697,username_2697,2026-02-21T10:41:14Z,Design is… not for me.,negative
tweet_000001,c_02698,username_2698,2026-02-20T18:51:48Z,Finally! Can't wait to see these on the road.,positive
tweet_000001,c_02699,username_2699,2026-02-20T09:20:39Z,So many delays… what's different now?,negative
tweet_000001,c_02700,username_2700,2026-02-20T12:50:50Z,Design is… not for me. (price) 😕,negative
tweet_000001,c_02701,username_2701,2026-02-21T06:50:21Z,What’s the estimated lead time?,neutral
tweet_000001,c_02702,username_2702,2026-02-20T06:22:25Z,Concerned about safety and repairs.,negative
tweet_000001,c_02703,username_2703,2026-02-21T16:22:40Z,"Love the utilitarian focus. If specs hold, I'm in.",positive
tweet_000001,c_02704,username_2704,2026-02-21T16:08:49Z,This is awesome — Cybertruck looks like the future! 🚀 (suspension) 😄,positive
tweet_000001,c_02705,username_2705,2026-02-20T04:09:21Z,This rollout has been messy. (build quality),negative
tweet_000001,c_02706,username_2706,2026-02-21T09:17:35Z,Concerned about safety and repairs. ⚠️,negative
tweet_000001,c_02707,username_2707,2026-02-21T19:28:14Z,"Love the utilitarian focus. If specs hold, I'm in. ⚡",positive
tweet_000001,c_02708,username_2708,2026-02-21T01:59:45Z,Finally! Can't wait to see these on the road.,positive
tweet_000001,c_02709,username_2709,2026-02-20T16:32:52Z,AWD option is a big win. 🔥 (efficiency),positive
tweet_000001,c_02710,username_2710,2026-02-21T10:37:05Z,This could be great for work sites and towing.,positive
tweet_000001,c_02711,username_2711,2026-02-21T02:11:09Z,Specs keep changing — hard to plan. 🤦,negative
tweet_000001,c_02712,username_2712,2026-02-20T20:01:52Z,Hope the build quality is solid. (range),neutral
tweet_000001,c_02713,username_2713,2026-02-20T12:01:43Z,I like the direction — keep iterating. (AWD),positive
tweet_000001,c_02714,username_2714,2026-02-21T18:17:08Z,Looks like Tesla is pushing boundaries again. ⚡,positive
tweet_000001,c_02715,username_2715,2026-02-20T12:46:38Z,Design grows on you. The utility matters most.,positive
tweet_000001,c_02716,username_2716,2026-02-21T09:16:47Z,AWD option is a big win. 🔥 (features),positive
tweet_000001,c_02717,username_2717,2026-02-20T11:55:10Z,Hope the build quality is solid. (software updates) ℹ️,neutral
tweet_000001,c_02718,username_2718,2026-02-20T03:17:21Z,Design is… not for me. (delivery),negative
tweet_000001,c_02719,username_2719,2026-02-20T20:08:25Z,This rollout has been messy.,negative
tweet_000001,c_02720,username_2720,2026-02-21T14:53:00Z,Take my money. (kidding… mostly) 😄 (delivery),positive
tweet_000001,c_02721,username_2721,2026-02-22T00:08:01Z,I’ll believe it when I see consistent deliveries. (build quality) ⚠️,negative
tweet_000001,c_02722,username_2722,2026-02-21T04:46:24Z,Feels like hype more than substance.,negative
tweet_000001,c_02723,username_2723,2026-02-21T12:21:07Z,I’ll believe it when I see consistent deliveries. (software updates) 😕,negative
tweet_000001,c_02724,username_2724,2026-02-21T02:10:49Z,Do we have confirmed specs yet? (AWD) 🤔,neutral
tweet_000001,c_02725,username_2725,2026-02-22T00:34:52Z,The engineering is wild. Congrats to the team! (charging),positive
tweet_000001,c_02726,username_2726,2026-02-21T23:45:14Z,This is awesome — Cybertruck looks like the future! 🚀,positive
tweet_000001,c_02727,username_2727,2026-02-21T15:24:54Z,The engineering is wild. Congrats to the team! 🚀,positive
tweet_000001,c_02728,username_2728,2026-02-21T06:16:02Z,"Love the utilitarian focus. If specs hold, I'm in.",positive
tweet_000001,c_02729,username_2729,2026-02-20T21:01:05Z,I like the direction — keep iterating.,positive
tweet_000001,c_02730,username_2730,2026-02-21T16:24:22Z,When will deliveries start in more regions? ℹ️,neutral
tweet_000001,c_02731,username_2731,2026-02-20T19:04:04Z,Specs keep changing — hard to plan. 🙄,negative
tweet_000001,c_02732,username_2732,2026-02-20T17:52:37Z,How does this compare to the earlier announced configuration? (serviceability) 🧐,neutral
tweet_000001,c_02733,username_2733,2026-02-20T07:54:09Z,The engineering is wild. Congrats to the team!,positive
tweet_000001,c_02734,username_2734,2026-02-20T10:54:06Z,Not convinced this is practical day-to-day. (AWD) 😒,negative
tweet_000001,c_02735,username_2735,2026-02-21T19:34:36Z,Feels like hype more than substance. (build quality),negative
tweet_000001,c_02736,username_2736,2026-02-20T04:58:11Z,This rollout has been messy. 🤦,negative
tweet_000001,c_02737,username_2737,2026-02-20T09:43:35Z,Feels like hype more than substance. (AWD) 😒,negative
tweet_000001,c_02738,username_2738,2026-02-20T16:54:19Z,Hope the build quality is solid. (serviceability) 📅,neutral
tweet_000001,c_02739,username_2739,2026-02-20T09:22:15Z,Feels like hype more than substance. 😒,negative
tweet_000001,c_02740,username_2740,2026-02-21T10:28:24Z,This is awesome — Cybertruck looks like the future! 🚀 (software updates),positive
tweet_000001,c_02741,username_2741,2026-02-21T13:07:13Z,Finally! Can't wait to see these on the road. (charging),positive
tweet_000001,c_02742,username_2742,2026-02-22T00:14:16Z,AWD option is a big win. 🔥 (build quality) ✅,positive
tweet_000001,c_02743,username_2743,2026-02-21T18:07:12Z,I like the direction — keep iterating. (charging) 🔥,positive
tweet_000001,c_02744,username_2744,2026-02-21T12:45:16Z,This is awesome — Cybertruck looks like the future! 🚀 (build quality),positive
tweet_000001,c_02745,username_2745,2026-02-20T13:07:43Z,Curious about charging speed on 800V. (software updates),neutral
tweet_000001,c_02746,username_2746,2026-02-20T08:08:10Z,Feels like hype more than substance. (efficiency),negative
tweet_000001,c_02747,username_2747,2026-02-20T14:33:02Z,Do we have confirmed specs yet?,neutral
tweet_000001,c_02748,username_2748,2026-02-20T16:46:33Z,AWD option is a big win. 🔥 (stainless steel),positive
tweet_000001,c_02749,username_2749,2026-02-21T11:36:39Z,Limited-time offers feel gimmicky.,negative
tweet_000001,c_02750,username_2750,2026-02-20T16:33:46Z,Hope the build quality is solid.,neutral
tweet_000001,c_02751,username_2751,2026-02-20T15:13:26Z,Take my money. (kidding… mostly) 😄,positive
tweet_000001,c_02752,username_2752,2026-02-21T21:40:40Z,I’ll believe it when I see consistent deliveries. (build quality),negative
tweet_000001,c_02753,username_2753,2026-02-22T00:50:08Z,Design grows on you. The utility matters most.,positive
tweet_000001,c_02754,username_2754,2026-02-20T20:51:57Z,The engineering is wild. Congrats to the team!,positive
tweet_000001,c_02755,username_2755,2026-02-20T23:21:31Z,This rollout has been messy. (stainless steel),negative
tweet_000001,c_02756,username_2756,2026-02-21T00:12:46Z,This could be great for work sites and towing. (serviceability) 😄,positive
tweet_000001,c_02757,username_2757,2026-02-20T01:39:47Z,Will there be different trims later? (software updates),neutral
tweet_000001,c_02758,username_2758,2026-02-20T11:26:21Z,Feels like hype more than substance. 🙄,negative
tweet_000001,c_02759,username_2759,2026-02-20T16:26:25Z,Specs keep changing — hard to plan. (stainless steel) 🤦,negative
tweet_000001,c_02760,username_2760,2026-02-21T05:05:45Z,Looks like Tesla is pushing boundaries again. (suspension) 🔥,positive
tweet_000001,c_02761,username_2761,2026-02-21T22:13:08Z,I like the direction — keep iterating. (towing) 🔥,positive
tweet_000001,c_02762,username_2762,2026-02-20T12:55:52Z,Looks like Tesla is pushing boundaries again.,positive
tweet_000001,c_02763,username_2763,2026-02-21T20:25:35Z,How does this compare to the earlier announced configuration?,neutral
tweet_000001,c_02764,username_2764,2026-02-21T05:39:12Z,This could be great for work sites and towing. (serviceability),positive
tweet_000001,c_02765,username_2765,2026-02-20T05:34:09Z,"Love the utilitarian focus. If specs hold, I'm in. (stainless steel) ✅",positive
tweet_000001,c_02766,username_2766,2026-02-21T09:09:11Z,Specs keep changing — hard to plan. (delivery),negative
tweet_000001,c_02767,username_2767,2026-02-20T06:38:15Z,Waiting for real-world reviews.,neutral
tweet_000001,c_02768,username_2768,2026-02-20T12:18:06Z,Finally! Can't wait to see these on the road. (serviceability) 🚀,positive
tweet_000001,c_02769,username_2769,2026-02-21T09:09:47Z,Do we have confirmed specs yet? (build quality),neutral
tweet_000001,c_02770,username_2770,2026-02-20T20:14:05Z,Not convinced this is practical day-to-day. (towing),negative
tweet_000001,c_02771,username_2771,2026-02-20T11:28:42Z,"Love the utilitarian focus. If specs hold, I'm in.",positive
tweet_000001,c_02772,username_2772,2026-02-21T00:06:43Z,Looks like Tesla is pushing boundaries again.,positive
tweet_000001,c_02773,username_2773,2026-02-20T16:53:31Z,I’ll believe it when I see consistent deliveries. (AWD),negative
tweet_000001,c_02774,username_2774,2026-02-21T01:29:57Z,Do we have confirmed specs yet?,neutral
tweet_000001,c_02775,username_2775,2026-02-20T19:50:40Z,Hope the build quality is solid. 🤔,neutral
tweet_000001,c_02776,username_2776,2026-02-22T00:00:59Z,Take my money. (kidding… mostly) 😄 (features),positive
tweet_000001,c_02777,username_2777,2026-02-20T04:44:51Z,I like the direction — keep iterating. (build quality) 🙌,positive
tweet_000001,c_02778,username_2778,2026-02-21T09:05:11Z,This is awesome — Cybertruck looks like the future! 🚀,positive
tweet_000001,c_02779,username_2779,2026-02-21T01:03:59Z,I like the direction — keep iterating. (serviceability) 🚀,positive
tweet_000001,c_02780,username_2780,2026-02-20T06:45:05Z,Design grows on you. The utility matters most. (build quality),positive
tweet_000001,c_02781,username_2781,2026-02-21T15:58:18Z,Finally! Can't wait to see these on the road.,positive
tweet_000001,c_02782,username_2782,2026-02-20T07:38:17Z,So many delays… what's different now?,negative
tweet_000001,c_02783,username_2783,2026-02-20T15:09:00Z,Limited-time offers feel gimmicky.,negative
tweet_000001,c_02784,username_2784,2026-02-20T21:24:38Z,Feels like hype more than substance. (suspension) ⚠️,negative
tweet_000001,c_02785,username_2785,2026-02-20T06:34:03Z,I’ll believe it when I see consistent deliveries. 😒,negative
tweet_000001,c_02786,username_2786,2026-02-21T08:44:10Z,This is awesome — Cybertruck looks like the future! 🚀 (towing) 😄,positive
tweet_000001,c_02787,username_2787,2026-02-20T02:37:27Z,Still too expensive for what it is. (software updates) 🙄,negative
tweet_000001,c_02788,username_2788,2026-02-21T19:48:10Z,Looks like Tesla is pushing boundaries again. (efficiency),positive
tweet_000001,c_02789,username_2789,2026-02-21T19:04:45Z,This rollout has been messy.,negative
tweet_000001,c_02790,username_2790,2026-02-21T19:15:19Z,I’ll believe it when I see consistent deliveries. (delivery) 🙄,negative
tweet_000001,c_02791,username_2791,2026-02-20T08:35:49Z,Still too expensive for what it is. (range),negative
tweet_000001,c_02792,username_2792,2026-02-21T16:34:37Z,This rollout has been messy. ⚠️,negative
tweet_000001,c_02793,username_2793,2026-02-20T18:00:20Z,Do we have confirmed specs yet? (delivery),neutral
tweet_000001,c_02794,username_2794,2026-02-20T20:59:21Z,The engineering is wild. Congrats to the team! ✅,positive
tweet_000001,c_02795,username_2795,2026-02-20T03:14:15Z,Finally! Can't wait to see these on the road.,positive
tweet_000001,c_02796,username_2796,2026-02-20T10:12:52Z,Will there be different trims later? (suspension),neutral
tweet_000001,c_02797,username_2797,2026-02-20T16:26:19Z,Take my money. (kidding… mostly) 😄 (charging) 🔥,positive
tweet_000001,c_02798,username_2798,2026-02-21T04:57:27Z,Hope the build quality is solid. ℹ️,neutral
tweet_000001,c_02799,username_2799,2026-02-21T14:08:49Z,So many delays… what's different now? 🙄,negative
tweet_000001,c_02800,username_2800,2026-02-20T10:00:51Z,This could be great for work sites and towing. ✅,positive
tweet_000001,c_02801,username_2801,2026-02-21T07:28:43Z,Design is… not for me. (price),negative
tweet_000001,c_02802,username_2802,2026-02-21T03:27:14Z,Feels like hype more than substance. (price),negative
tweet_000001,c_02803,username_2803,2026-02-20T02:25:32Z,Still too expensive for what it is. (software updates),negative
tweet_000001,c_02804,username_2804,2026-02-20T08:32:11Z,This rollout has been messy. (towing),negative
tweet_000001,c_02805,username_2805,2026-02-21T08:51:49Z,Is the limited-time offer available everywhere? (suspension) 📅,neutral
tweet_000001,c_02806,username_2806,2026-02-21T11:34:24Z,Still too expensive for what it is. ⚠️,negative
tweet_000001,c_02807,username_2807,2026-02-20T04:33:13Z,I’ll believe it when I see consistent deliveries. 😕,negative
tweet_000001,c_02808,username_2808,2026-02-20T10:34:00Z,I like the direction — keep iterating. (suspension),positive
tweet_000001,c_02809,username_2809,2026-02-20T04:05:21Z,Interesting update. Any details on range and pricing? (AWD),neutral
tweet_000001,c_02810,username_2810,2026-02-20T22:35:30Z,This rollout has been messy.,negative
tweet_000001,c_02811,username_2811,2026-02-21T07:46:41Z,Finally! Can't wait to see these on the road. (build quality),positive
tweet_000001,c_02812,username_2812,2026-02-20T14:28:29Z,Waiting for real-world reviews. ℹ️,neutral
tweet_000001,c_02813,username_2813,2026-02-20T03:25:59Z,Feels like hype more than substance. (software updates),negative
tweet_000001,c_02814,username_2814,2026-02-20T20:33:35Z,Design grows on you. The utility matters most. (features) 🚀,positive
tweet_000001,c_02815,username_2815,2026-02-21T11:30:39Z,Interesting update. Any details on range and pricing? 📅,neutral
tweet_000001,c_02816,username_2816,2026-02-20T04:38:09Z,Not convinced this is practical day-to-day. (serviceability),negative
tweet_000001,c_02817,username_2817,2026-02-20T13:36:36Z,Curious about charging speed on 800V. (stainless steel),neutral
tweet_000001,c_02818,username_2818,2026-02-20T07:57:29Z,Take my money. (kidding… mostly) 😄 😄,positive
tweet_000001,c_02819,username_2819,2026-02-21T11:04:08Z,Take my money. (kidding… mostly) 😄,positive
tweet_000001,c_02820,username_2820,2026-02-20T11:02:13Z,Design grows on you. The utility matters most. 😄,positive
tweet_000001,c_02821,username_2821,2026-02-21T11:26:13Z,Specs keep changing — hard to plan. (efficiency),negative
tweet_000001,c_02822,username_2822,2026-02-21T21:55:54Z,"Love the utilitarian focus. If specs hold, I'm in. (suspension)",positive
tweet_000001,c_02823,username_2823,2026-02-21T18:50:47Z,Do we have confirmed specs yet? (build quality) ℹ️,neutral
tweet_000001,c_02824,username_2824,2026-02-20T17:40:27Z,"Love the utilitarian focus. If specs hold, I'm in.",positive
tweet_000001,c_02825,username_2825,2026-02-20T21:48:23Z,Design grows on you. The utility matters most. (AWD) ⚡,positive
tweet_000001,c_02826,username_2826,2026-02-20T23:10:33Z,This rollout has been messy.,negative
tweet_000001,c_02827,username_2827,2026-02-21T20:16:10Z,Not convinced this is practical day-to-day. (towing),negative
tweet_000001,c_02828,username_2828,2026-02-20T10:50:26Z,Looks like Tesla is pushing boundaries again. (efficiency) ⚡,positive
tweet_000001,c_02829,username_2829,2026-02-20T03:44:31Z,Take my money. (kidding… mostly) 😄,positive
tweet_000001,c_02830,username_2830,2026-02-20T14:30:55Z,This is awesome — Cybertruck looks like the future! 🚀 (range),positive
tweet_000001,c_02831,username_2831,2026-02-20T18:34:05Z,Curious about charging speed on 800V. (range),neutral
tweet_000001,c_02832,username_2832,2026-02-21T12:28:57Z,This rollout has been messy. (serviceability),negative
tweet_000001,c_02833,username_2833,2026-02-20T16:53:38Z,This could be great for work sites and towing.,positive
tweet_000001,c_02834,username_2834,2026-02-20T09:49:45Z,AWD option is a big win. 🔥,positive
tweet_000001,c_02835,username_2835,2026-02-21T01:48:54Z,Looks like Tesla is pushing boundaries again. ✅,positive
tweet_000001,c_02836,username_2836,2026-02-21T12:44:17Z,Not convinced this is practical day-to-day. (price),negative
tweet_000001,c_02837,username_2837,2026-02-21T02:10:51Z,Not convinced this is practical day-to-day. (features),negative
tweet_000001,c_02838,username_2838,2026-02-22T00:01:13Z,This is awesome — Cybertruck looks like the future! 🚀 🔥,positive
tweet_000001,c_02839,username_2839,2026-02-21T10:33:33Z,Limited-time offers feel gimmicky. (suspension) ⚠️,negative
tweet_000001,c_02840,username_2840,2026-02-20T23:36:26Z,This could be great for work sites and towing. (price),positive
tweet_000001,c_02841,username_2841,2026-02-21T14:00:10Z,Finally! Can't wait to see these on the road. (build quality) ⚡,positive
tweet_000001,c_02842,username_2842,2026-02-20T17:24:18Z,Still too expensive for what it is. (suspension),negative
tweet_000001,c_02843,username_2843,2026-02-21T21:00:31Z,I’ll believe it when I see consistent deliveries. (build quality),negative
tweet_000001,c_02844,username_2844,2026-02-21T16:04:23Z,This rollout has been messy. (suspension),negative
tweet_000001,c_02845,username_2845,2026-02-21T15:54:24Z,Curious about charging speed on 800V. (price),neutral
tweet_000001,c_02846,username_2846,2026-02-21T23:28:57Z,Design grows on you. The utility matters most. (features),positive
tweet_000001,c_02847,username_2847,2026-02-21T16:37:53Z,So many delays… what's different now? (AWD) 🤦,negative
tweet_000001,c_02848,username_2848,2026-02-20T22:50:24Z,Take my money. (kidding… mostly) 😄,positive
tweet_000001,c_02849,username_2849,2026-02-21T11:57:03Z,How does this compare to the earlier announced configuration? (suspension),neutral
tweet_000001,c_02850,username_2850,2026-02-20T01:16:32Z,"Love the utilitarian focus. If specs hold, I'm in. (build quality)",positive
tweet_000001,c_02851,username_2851,2026-02-20T16:27:03Z,So many delays… what's different now? (price) 🤦,negative
tweet_000001,c_02852,username_2852,2026-02-20T11:27:59Z,Finally! Can't wait to see these on the road. (delivery),positive
tweet_000001,c_02853,username_2853,2026-02-20T18:54:20Z,Take my money. (kidding… mostly) 😄,positive
tweet_000001,c_02854,username_2854,2026-02-21T05:43:18Z,So many delays… what's different now? (stainless steel) ⚠️,negative
tweet_000001,c_02855,username_2855,2026-02-20T11:28:35Z,Take my money. (kidding… mostly) 😄 (suspension),positive
tweet_000001,c_02856,username_2856,2026-02-20T12:18:25Z,Do we have confirmed specs yet? (efficiency) 🧐,neutral
tweet_000001,c_02857,username_2857,2026-02-20T02:02:03Z,"Love the utilitarian focus. If specs hold, I'm in. (build quality) ⚡",positive
tweet_000001,c_02858,username_2858,2026-02-21T20:49:39Z,This could be great for work sites and towing. (charging) 🚀,positive
tweet_000001,c_02859,username_2859,2026-02-21T16:39:47Z,Design grows on you. The utility matters most. (price),positive
tweet_000001,c_02860,username_2860,2026-02-21T02:06:29Z,AWD option is a big win. 🔥 ✅,positive
tweet_000001,c_02861,username_2861,2026-02-20T09:27:59Z,Feels like hype more than substance. (delivery),negative
tweet_000001,c_02862,username_2862,2026-02-21T12:44:03Z,AWD option is a big win. 🔥 (price) ⚡,positive
tweet_000001,c_02863,username_2863,2026-02-21T21:10:55Z,So many delays… what's different now? 🤦,negative
tweet_000001,c_02864,username_2864,2026-02-21T08:44:31Z,Will there be different trims later? (price),neutral
tweet_000001,c_02865,username_2865,2026-02-20T21:39:13Z,AWD option is a big win. 🔥,positive
tweet_000001,c_02866,username_2866,2026-02-21T01:11:40Z,Will there be different trims later? 🧐,neutral
tweet_000001,c_02867,username_2867,2026-02-20T07:18:02Z,Interesting update. Any details on range and pricing? (features),neutral
tweet_000001,c_02868,username_2868,2026-02-21T19:54:19Z,Feels like hype more than substance. (software updates),negative
tweet_000001,c_02869,username_2869,2026-02-20T08:49:13Z,This could be great for work sites and towing. (serviceability) 🙌,positive
tweet_000001,c_02870,username_2870,2026-02-21T05:06:32Z,This is awesome — Cybertruck looks like the future! 🚀,positive
tweet_000001,c_02871,username_2871,2026-02-22T00:02:54Z,Limited-time offers feel gimmicky. (price),negative
tweet_000001,c_02872,username_2872,2026-02-20T18:37:31Z,This rollout has been messy. (suspension),negative
tweet_000001,c_02873,username_2873,2026-02-21T07:58:00Z,Concerned about safety and repairs. 🤦,negative
tweet_000001,c_02874,username_2874,2026-02-21T10:48:01Z,Design grows on you. The utility matters most. 😄,positive
tweet_000001,c_02875,username_2875,2026-02-21T22:59:17Z,Concerned about safety and repairs. 😒,negative
tweet_000001,c_02876,username_2876,2026-02-20T14:24:39Z,Interesting update. Any details on range and pricing?,neutral
tweet_000001,c_02877,username_2877,2026-02-20T22:31:58Z,Will there be different trims later?,neutral
tweet_000001,c_02878,username_2878,2026-02-20T19:42:37Z,Looks like Tesla is pushing boundaries again. 🔥,positive
tweet_000001,c_02879,username_2879,2026-02-20T21:23:37Z,How does this compare to the earlier announced configuration?,neutral
tweet_000001,c_02880,username_2880,2026-02-21T23:28:30Z,AWD option is a big win. 🔥 🙌,positive
tweet_000001,c_02881,username_2881,2026-02-21T17:06:05Z,Looks like Tesla is pushing boundaries again.,positive
tweet_000001,c_02882,username_2882,2026-02-20T13:46:43Z,Feels like hype more than substance. 😒,negative
tweet_000001,c_02883,username_2883,2026-02-21T16:26:35Z,The engineering is wild. Congrats to the team! (towing) ⚡,positive
tweet_000001,c_02884,username_2884,2026-02-20T07:50:06Z,Take my money. (kidding… mostly) 😄 (charging),positive
tweet_000001,c_02885,username_2885,2026-02-21T05:07:01Z,The engineering is wild. Congrats to the team! (suspension),positive
tweet_000001,c_02886,username_2886,2026-02-21T01:47:22Z,Feels like hype more than substance.,negative
tweet_000001,c_02887,username_2887,2026-02-20T13:31:22Z,Waiting for real-world reviews. (AWD),neutral
tweet_000001,c_02888,username_2888,2026-02-21T14:06:16Z,I like the direction — keep iterating. (build quality),positive
tweet_000001,c_02889,username_2889,2026-02-21T06:13:45Z,So many delays… what's different now? 😕,negative
tweet_000001,c_02890,username_2890,2026-02-21T20:47:34Z,Concerned about safety and repairs. ⚠️,negative
tweet_000001,c_02891,username_2891,2026-02-21T16:02:57Z,Looks like Tesla is pushing boundaries again. (software updates) ⚡,positive
tweet_000001,c_02892,username_2892,2026-02-20T22:39:07Z,So many delays… what's different now? (price) 🙄,negative
tweet_000001,c_02893,username_2893,2026-02-21T09:28:28Z,Still too expensive for what it is. (delivery),negative
tweet_000001,c_02894,username_2894,2026-02-20T21:11:11Z,Still too expensive for what it is. (suspension),negative
tweet_000001,c_02895,username_2895,2026-02-20T19:06:57Z,The engineering is wild. Congrats to the team! (features) 🚀,positive
tweet_000001,c_02896,username_2896,2026-02-20T22:51:42Z,Design is… not for me.,negative
tweet_000001,c_02897,username_2897,2026-02-21T12:26:27Z,How does this compare to the earlier announced configuration? (build quality),neutral
tweet_000001,c_02898,username_2898,2026-02-20T15:14:54Z,Take my money. (kidding… mostly) 😄 (build quality),positive
tweet_000001,c_02899,username_2899,2026-02-21T22:55:31Z,Design grows on you. The utility matters most.,positive
tweet_000001,c_02900,username_2900,2026-02-20T20:17:28Z,Looks like Tesla is pushing boundaries again. ✅,positive
